trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,timepoint
OPT_07_T378,19:15:04,19:15:34,2806,4,0,0,1
OPT_07_T378,19:15:36,19:16:06,2884,5,0,0,1
OPT_07_T378,19:16:28,19:16:58,2885,6,0,0,1
OPT_07_T378,19:20:25,19:20:55,2912,7,0,0,1
OPT_07_T378,19:20:55,19:21:25,2975,8,0,0,1
OPT_07_T379,19:34:00,19:34:30,2699,0,0,0,1
OPT_07_T379,19:39:55,19:40:25,1750,1,0,0,1
OPT_07_T379,19:40:44,19:41:14,1751,2,0,0,1
OPT_07_T379,19:41:48,19:42:18,1816,3,0,0,1
OPT_07_T379,19:44:04,19:44:34,2806,4,0,0,1
OPT_07_T379,19:44:36,19:45:06,2884,5,0,0,1
OPT_07_T379,19:45:28,19:45:58,2885,6,0,0,1
OPT_07_T379,19:49:25,19:49:55,2912,7,0,0,1
OPT_07_T379,19:49:55,19:50:25,2975,8,0,0,1
OPT_07_T380,20:03:00,20:03:30,2699,0,0,0,1
OPT_07_T380,20:08:55,20:09:25,1750,1,0,0,1
OPT_07_T380,20:09:44,20:10:14,1751,2,0,0,1
OPT_07_T380,20:10:48,20:11:18,1816,3,0,0,1
OPT_07_T380,20:13:04,20:13:34,2806,4,0,0,1
OPT_07_T380,20:13:36,20:14:06,2884,5,0,0,1
OPT_07_T380,20:14:28,20:14:58,2885,6,0,0,1
OPT_07_T380,20:18:25,20:18:55,2912,7,0,0,1
OPT_07_T380,20:18:55,20:19:25,2975,8,0,0,1
OPT_07_T381,20:32:00,20:32:30,2699,0,0,0,1
OPT_07_T381,20:37:55,20:38:25,1750,1,0,0,1
OPT_07_T381,20:38:44,20:39:14,1751,2,0,0,1
OPT_07_T381,20:39:48,20:40:18,1816,3,0,0,1
OPT_07_T381,20:42:04,20:42:34,2806,4,0,0,1
OPT_07_T381,20:42:36,20:43:06,2884,5,0,0,1
OPT_07_T381,20:43:28,20:43:58,2885,6,0,0,1
OPT_07_T381,20:47:25,20:47:55,2912,7,0,0,1
OPT_07_T381,20:47:55,20:48:25,2975,8,0,0,1
OPT_08_T384,06:00:00,06:00:30,2699,0,0,0,1
OPT_08_T384,06:07:00,06:07:30,1757,1,0,0,1
OPT_08_T384,06:09:12,06:09:42,2911,2,0,0,1
OPT_08_T384,06:09:42,06:10:12,2977,3,0,0,1
OPT_08_T385,06:15:00,06:15:30,2699,0,0,0,1
OPT_08_T385,06:22:00,06:22:30,1757,1,0,0,1
OPT_08_T385,06:24:12,06:24:42,2911,2,0,0,1
OPT_08_T385,06:24:42,06:25:12,2977,3,0,0,1
OPT_08_T386,06:30:00,06:30:30,2699,0,0,0,1
OPT_08_T386,06:37:00,06:37:30,1757,1,0,0,1
OPT_08_T386,06:39:12,06:39:42,2911,2,0,0,1
OPT_08_T386,06:39:42,06:40:12,2977,3,0,0,1
OPT_08_T387,06:45:00,06:45:30,2699,0,0,0,1
OPT_08_T387,06:52:00,06:52:30,1757,1,0,0,1
OPT_08_T387,06:54:12,06:54:42,2911,2,0,0,1
OPT_08_T387,06:54:42,06:55:12,2977,3,0,0,1
OPT_08_T388,07:00:00,07:00:30,2699,0,0,0,1
OPT_08_T388,07:07:00,07:07:30,1757,1,0,0,1
OPT_08_T388,07:09:12,07:09:42,2911,2,0,0,1
OPT_08_T388,07:09:42,07:10:12,2977,3,0,0,1
OPT_08_T389,07:15:00,07:15:30,2699,0,0,0,1
OPT_08_T389,07:22:00,07:22:30,1757,1,0,0,1
OPT_08_T389,07:24:12,07:24:42,2911,2,0,0,1
OPT_08_T389,07:24:42,07:25:12,2977,3,0,0,1
OPT_08_T390,07:30:00,07:30:30,2699,0,0,0,1
OPT_08_T390,07:37:00,07:37:30,1757,1,0,0,1
OPT_08_T390,07:39:12,07:39:42,2911,2,0,0,1
OPT_08_T390,07:39:42,07:40:12,2977,3,0,0,1
OPT_08_T391,07:45:00,07:45:30,2699,0,0,0,1
OPT_08_T391,07:52:00,07:52:30,1757,1,0,0,1
OPT_08_T391,07:54:12,07:54:42,2911,2,0,0,1
OPT_08_T391,07:54:42,07:55:12,2977,3,0,0,1
OPT_08_T392,08:00:00,08:00:30,2699,0,0,0,1
OPT_08_T392,08:07:00,08:07:30,1757,1,0,0,1
OPT_08_T392,08:09:12,08:09:42,2911,2,0,0,1
OPT_08_T392,08:09:42,08:10:12,2977,3,0,0,1
OPT_08_T393,08:15:00,08:15:30,2699,0,0,0,1
OPT_08_T393,08:22:00,08:22:30,1757,1,0,0,1
OPT_08_T393,08:24:12,08:24:42,2911,2,0,0,1
OPT_08_T393,08:24:42,08:25:12,2977,3,0,0,1
OPT_08_T394,08:30:00,08:30:30,2699,0,0,0,1
OPT_08_T394,08:37:00,08:37:30,1757,1,0,0,1
OPT_08_T394,08:39:12,08:39:42,2911,2,0,0,1
OPT_08_T394,08:39:42,08:40:12,2977,3,0,0,1
OPT_08_T395,08:45:00,08:45:30,2699,0,0,0,1
OPT_08_T395,08:52:00,08:52:30,1757,1,0,0,1
OPT_08_T395,08:54:12,08:54:42,2911,2,0,0,1
OPT_08_T395,08:54:42,08:55:12,2977,3,0,0,1
OPT_08_T396,09:00:00,09:00:30,2699,0,0,0,1
OPT_08_T396,09:07:00,09:07:30,1757,1,0,0,1
OPT_08_T396,09:09:12,09:09:42,2911,2,0,0,1
OPT_08_T396,09:09:42,09:10:12,2977,3,0,0,1
OPT_08_T397,09:30:00,09:30:30,2699,0,0,0,1
OPT_08_T397,09:37:00,09:37:30,1757,1,0,0,1
OPT_08_T397,09:39:12,09:39:42,2911,2,0,0,1
OPT_08_T397,09:39:42,09:40:12,2977,3,0,0,1
OPT_08_T398,10:00:00,10:00:30,2699,0,0,0,1
OPT_08_T398,10:07:00,10:07:30,1757,1,0,0,1
OPT_08_T398,10:09:12,10:09:42,2911,2,0,0,1
OPT_08_T398,10:09:42,10:10:12,2977,3,0,0,1
OPT_08_T399,10:30:00,10:30:30,2699,0,0,0,1
OPT_08_T399,10:37:00,10:37:30,1757,1,0,0,1
OPT_08_T399,10:39:12,10:39:42,2911,2,0,0,1
OPT_08_T399,10:39:42,10:40:12,2977,3,0,0,1
OPT_08_T400,11:00:00,11:00:30,2699,0,0,0,1
OPT_08_T400,11:07:00,11:07:30,1757,1,0,0,1
OPT_08_T400,11:09:12,11:09:42,2911,2,0,0,1
OPT_08_T400,11:09:42,11:10:12,2977,3,0,0,1
OPT_08_T401,11:30:00,11:30:30,2699,0,0,0,1
OPT_08_T401,11:37:00,11:37:30,1757,1,0,0,1
OPT_08_T401,11:39:12,11:39:42,2911,2,0,0,1
OPT_08_T401,11:39:42,11:40:12,2977,3,0,0,1
OPT_08_T402,12:00:00,12:00:30,2699,0,0,0,1
OPT_08_T402,12:07:00,12:07:30,1757,1,0,0,1
OPT_08_T402,12:09:12,12:09:42,2911,2,0,0,1
OPT_08_T402,12:09:42,12:10:12,2977,3,0,0,1
OPT_08_T403,12:30:00,12:30:30,2699,0,0,0,1
OPT_08_T403,12:37:00,12:37:30,1757,1,0,0,1
OPT_08_T403,12:39:12,12:39:42,2911,2,0,0,1
OPT_08_T403,12:39:42,12:40:12,2977,3,0,0,1
OPT_08_T404,13:00:00,13:00:30,2699,0,0,0,1
OPT_08_T404,13:07:00,13:07:30,1757,1,0,0,1
OPT_08_T404,13:09:12,13:09:42,2911,2,0,0,1
OPT_08_T404,13:09:42,13:10:12,2977,3,0,0,1
OPT_08_T405,13:30:00,13:30:30,2699,0,0,0,1
OPT_08_T405,13:37:00,13:37:30,1757,1,0,0,1
OPT_08_T405,13:39:12,13:39:42,2911,2,0,0,1
OPT_08_T405,13:39:42,13:40:12,2977,3,0,0,1
OPT_08_T406,14:00:00,14:00:30,2699,0,0,0,1
OPT_08_T406,14:07:00,14:07:30,1757,1,0,0,1
OPT_08_T406,14:09:12,14:09:42,2911,2,0,0,1
OPT_08_T406,14:09:42,14:10:12,2977,3,0,0,1
OPT_08_T407,14:30:00,14:30:30,2699,0,0,0,1
OPT_08_T407,14:37:00,14:37:30,1757,1,0,0,1
OPT_08_T407,14:39:12,14:39:42,2911,2,0,0,1
OPT_08_T407,14:39:42,14:40:12,2977,3,0,0,1
OPT_08_T408,14:43:00,14:43:30,2699,0,0,0,1
OPT_08_T408,14:50:00,14:50:30,1757,1,0,0,1
OPT_08_T408,14:52:12,14:52:42,2911,2,0,0,1
OPT_08_T408,14:52:42,14:53:12,2977,3,0,0,1
OPT_08_T409,14:56:00,14:56:30,2699,0,0,0,1
OPT_08_T409,15:03:00,15:03:30,1757,1,0,0,1
OPT_08_T409,15:05:12,15:05:42,2911,2,0,0,1
OPT_08_T409,15:05:42,15:06:12,2977,3,0,0,1
OPT_08_T410,15:09:00,15:09:30,2699,0,0,0,1
OPT_08_T410,15:16:00,15:16:30,1757,1,0,0,1
OPT_08_T410,15:18:12,15:18:42,2911,2,0,0,1
OPT_08_T410,15:18:42,15:19:12,2977,3,0,0,1
OPT_08_T411,15:22:00,15:22:30,2699,0,0,0,1
OPT_08_T411,15:29:00,15:29:30,1757,1,0,0,1
OPT_08_T411,15:31:12,15:31:42,2911,2,0,0,1
OPT_08_T411,15:31:42,15:32:12,2977,3,0,0,1
OPT_08_T412,15:35:00,15:35:30,2699,0,0,0,1
OPT_08_T412,15:42:00,15:42:30,1757,1,0,0,1
OPT_08_T412,15:44:12,15:44:42,2911,2,0,0,1
OPT_08_T412,15:44:42,15:45:12,2977,3,0,0,1
OPT_08_T413,15:48:00,15:48:30,2699,0,0,0,1
OPT_08_T413,15:55:00,15:55:30,1757,1,0,0,1
OPT_08_T413,15:57:12,15:57:42,2911,2,0,0,1
OPT_08_T413,15:57:42,15:58:12,2977,3,0,0,1
OPT_08_T414,16:01:00,16:01:30,2699,0,0,0,1
OPT_08_T414,16:08:00,16:08:30,1757,1,0,0,1
OPT_08_T414,16:10:12,16:10:42,2911,2,0,0,1
OPT_08_T414,16:10:42,16:11:12,2977,3,0,0,1
OPT_08_T415,16:14:00,16:14:30,2699,0,0,0,1
OPT_08_T415,16:21:00,16:21:30,1757,1,0,0,1
OPT_08_T415,16:23:12,16:23:42,2911,2,0,0,1
OPT_08_T415,16:23:42,16:24:12,2977,3,0,0,1
OPT_08_T416,16:27:00,16:27:30,2699,0,0,0,1
OPT_08_T416,16:34:00,16:34:30,1757,1,0,0,1
OPT_08_T416,16:36:12,16:36:42,2911,2,0,0,1
OPT_08_T416,16:36:42,16:37:12,2977,3,0,0,1
OPT_08_T417,16:40:00,16:40:30,2699,0,0,0,1
OPT_08_T417,16:47:00,16:47:30,1757,1,0,0,1
OPT_08_T417,16:49:12,16:49:42,2911,2,0,0,1
OPT_08_T417,16:49:42,16:50:12,2977,3,0,0,1
OPT_08_T418,16:53:00,16:53:30,2699,0,0,0,1
OPT_08_T418,17:00:00,17:00:30,1757,1,0,0,1
OPT_08_T418,17:02:12,17:02:42,2911,2,0,0,1
OPT_08_T418,17:02:42,17:03:12,2977,3,0,0,1
OPT_08_T419,17:06:00,17:06:30,2699,0,0,0,1
OPT_08_T419,17:13:00,17:13:30,1757,1,0,0,1
OPT_08_T419,17:15:12,17:15:42,2911,2,0,0,1
OPT_08_T419,17:15:42,17:16:12,2977,3,0,0,1
OPT_08_T420,17:19:00,17:19:30,2699,0,0,0,1
OPT_08_T420,17:26:00,17:26:30,1757,1,0,0,1
OPT_08_T420,17:28:12,17:28:42,2911,2,0,0,1
OPT_08_T420,17:28:42,17:29:12,2977,3,0,0,1
OPT_08_T421,17:32:00,17:32:30,2699,0,0,0,1
OPT_08_T421,17:39:00,17:39:30,1757,1,0,0,1
OPT_08_T421,17:41:12,17:41:42,2911,2,0,0,1
OPT_08_T421,17:41:42,17:42:12,2977,3,0,0,1
OPT_08_T422,17:45:00,17:45:30,2699,0,0,0,1
OPT_08_T422,17:52:00,17:52:30,1757,1,0,0,1
OPT_08_T422,17:54:12,17:54:42,2911,2,0,0,1
OPT_08_T422,17:54:42,17:55:12,2977,3,0,0,1
OPT_08_T423,17:58:00,17:58:30,2699,0,0,0,1
OPT_08_T423,18:05:00,18:05:30,1757,1,0,0,1
OPT_08_T423,18:07:12,18:07:42,2911,2,0,0,1
OPT_08_T423,18:07:42,18:08:12,2977,3,0,0,1
OPT_08_T424,18:11:00,18:11:30,2699,0,0,0,1
OPT_08_T424,18:18:00,18:18:30,1757,1,0,0,1
OPT_08_T424,18:20:12,18:20:42,2911,2,0,0,1
OPT_08_T424,18:20:42,18:21:12,2977,3,0,0,1
OPT_08_T425,18:24:00,18:24:30,2699,0,0,0,1
OPT_08_T425,18:31:00,18:31:30,1757,1,0,0,1
OPT_08_T425,18:33:12,18:33:42,2911,2,0,0,1
OPT_08_T425,18:33:42,18:34:12,2977,3,0,0,1
OPT_08_T426,18:37:00,18:37:30,2699,0,0,0,1
OPT_08_T426,18:44:00,18:44:30,1757,1,0,0,1
OPT_08_T426,18:46:12,18:46:42,2911,2,0,0,1
OPT_08_T426,18:46:42,18:47:12,2977,3,0,0,1
OPT_08_T427,19:22:00,19:22:30,2699,0,0,0,1
OPT_08_T427,19:29:00,19:29:30,1757,1,0,0,1
OPT_08_T427,19:31:12,19:31:42,2911,2,0,0,1
OPT_08_T427,19:31:42,19:32:12,2977,3,0,0,1
OPT_08_T428,20:07:00,20:07:30,2699,0,0,0,1
OPT_08_T428,20:14:00,20:14:30,1757,1,0,0,1
OPT_08_T428,20:16:12,20:16:42,2911,2,0,0,1
OPT_08_T428,20:16:42,20:17:12,2977,3,0,0,1
OPT_08_T429,20:52:00,20:52:30,2699,0,0,0,1
OPT_08_T429,20:59:00,20:59:30,1757,1,0,0,1
OPT_08_T429,21:01:12,21:01:42,2911,2,0,0,1
OPT_08_T429,21:01:42,21:02:12,2977,3,0,0,1
76_RESTORED_T430,06:00:00,06:00:30,76_DT_LG,0,0,0,1
76_RESTORED_T430,06:05:30,06:06:00,76_OLD_SANTA_CRUZ,1,0,0,1
76_RESTORED_T430,06:11:00,06:11:30,76_LEXINGTON,2,0,0,1
76_RESTORED_T430,06:16:30,06:17:00,76_REDWOOD_EST,3,0,0,1
76_RESTORED_T430,06:22:00,06:22:30,76_SUMMIT,4,0,0,1
76_RESTORED_T431,06:15:00,06:15:30,76_DT_LG,0,0,0,1
76_RESTORED_T431,06:20:30,06:21:00,76_OLD_SANTA_CRUZ,1,0,0,1
76_RESTORED_T431,06:26:00,06:26:30,76_LEXINGTON,2,0,0,1
76_RESTORED_T431,06:31:30,06:32:00,76_REDWOOD_EST,3,0,0,1
76_RESTORED_T431,06:37:00,06:37:30,76_SUMMIT,4,0,0,1
76_RESTORED_T432,06:30:00,06:30:30,76_DT_LG,0,0,0,1
76_RESTORED_T432,06:35:30,06:36:00,76_OLD_SANTA_CRUZ,1,0,0,1
76_RESTORED_T432,06:41:00,06:41:30,76_LEXINGTON,2,0,0,1
76_RESTORED_T432,06:46:30,06:47:00,76_REDWOOD_EST,3,0,0,1
76_RESTORED_T432,06:52:00,06:52:30,76_SUMMIT,4,0,0,1
76_RESTORED_T433,06:45:00,06:45:30,76_DT_LG,0,0,0,1
76_RESTORED_T433,06:50:30,06:51:00,76_OLD_SANTA_CRUZ,1,0,0,1
76_RESTORED_T433,06:56:00,06:56:30,76_LEXINGTON,2,0,0,1
76_RESTORED_T433,07:01:30,07:02:00,76_REDWOOD_EST,3,0,0,1
76_RESTORED_T433,07:07:00,07:07:30,76_SUMMIT,4,0,0,1
76_RESTORED_T434,07:00:00,07:00:30,76_DT_LG,0,0,0,1
76_RESTORED_T434,07:05:30,07:06:00,76_OLD_SANTA_CRUZ,1,0,0,1
76_RESTORED_T434,07:11:00,07:11:30,76_LEXINGTON,2,0,0,1
76_RESTORED_T434,07:16:30,07:17:00,76_REDWOOD_EST,3,0,0,1
76_RESTORED_T434,07:22:00,07:22:30,76_SUMMIT,4,0,0,1
76_RESTORED_T435,07:15:00,07:15:30,76_DT_LG,0,0,0,1
76_RESTORED_T435,07:20:30,07:21:00,76_OLD_SANTA_CRUZ,1,0,0,1
76_RESTORED_T435,07:26:00,07:26:30,76_LEXINGTON,2,0,0,1
76_RESTORED_T435,07:31:30,07:32:00,76_REDWOOD_EST,3,0,0,1
76_RESTORED_T435,07:37:00,07:37:30,76_SUMMIT,4,0,0,1
76_RESTORED_T436,07:30:00,07:30:30,76_DT_LG,0,0,0,1
76_RESTORED_T436,07:35:30,07:36:00,76_OLD_SANTA_CRUZ,1,0,0,1
76_RESTORED_T436,07:41:00,07:41:30,76_LEXINGTON,2,0,0,1
76_RESTORED_T436,07:46:30,07:47:00,76_REDWOOD_EST,3,0,0,1
76_RESTORED_T436,07:52:00,07:52:30,76_SUMMIT,4,0,0,1
76_RESTORED_T437,07:45:00,07:45:30,76_DT_LG,0,0,0,1
76_RESTORED_T437,07:50:30,07:51:00,76_OLD_SANTA_CRUZ,1,0,0,1
76_RESTORED_T437,07:56:00,07:56:30,76_LEXINGTON,2,0,0,1
76_RESTORED_T437,08:01:30,08:02:00,76_REDWOOD_EST,3,0,0,1
76_RESTORED_T437,08:07:00,08:07:30,76_SUMMIT,4,0,0,1
76_RESTORED_T438,08:00:00,08:00:30,76_DT_LG,0,0,0,1
76_RESTORED_T438,08:05:30,08:06:00,76_OLD_SANTA_CRUZ,1,0,0,1
76_RESTORED_T438,08:11:00,08:11:30,76_LEXINGTON,2,0,0,1
76_RESTORED_T438,08:16:30,08:17:00,76_REDWOOD_EST,3,0,0,1
76_RESTORED_T438,08:22:00,08:22:30,76_SUMMIT,4,0,0,1
76_RESTORED_T439,08:15:00,08:15:30,76_DT_LG,0,0,0,1
76_RESTORED_T439,08:20:30,08:21:00,76_OLD_SANTA_CRUZ,1,0,0,1
76_RESTORED_T439,08:26:00,08:26:30,76_LEXINGTON,2,0,0,1
76_RESTORED_T439,08:31:30,08:32:00,76_REDWOOD_EST,3,0,0,1
76_RESTORED_T439,08:37:00,08:37:30,76_SUMMIT,4,0,0,1
76_RESTORED_T440,08:30:00,08:30:30,76_DT_LG,0,0,0,1
76_RESTORED_T440,08:35:30,08:36:00,76_OLD_SANTA_CRUZ,1,0,0,1
76_RESTORED_T440,08:41:00,08:41:30,76_LEXINGTON,2,0,0,1
76_RESTORED_T440,08:46:30,08:47:00,76_REDWOOD_EST,3,0,0,1
76_RESTORED_T440,08:52:00,08:52:30,76_SUMMIT,4,0,0,1
76_RESTORED_T441,08:45:00,08:45:30,76_DT_LG,0,0,0,1
76_RESTORED_T441,08:50:30,08:51:00,76_OLD_SANTA_CRUZ,1,0,0,1
76_RESTORED_T441,08:56:00,08:56:30,76_LEXINGTON,2,0,0,1
76_RESTORED_T441,09:01:30,09:02:00,76_REDWOOD_EST,3,0,0,1
76_RESTORED_T441,09:07:00,09:07:30,76_SUMMIT,4,0,0,1
76_RESTORED_T442,09:00:00,09:00:30,76_DT_LG,0,0,0,1
76_RESTORED_T442,09:05:30,09:06:00,76_OLD_SANTA_CRUZ,1,0,0,1
76_RESTORED_T442,09:11:00,09:11:30,76_LEXINGTON,2,0,0,1
76_RESTORED_T442,09:16:30,09:17:00,76_REDWOOD_EST,3,0,0,1
76_RESTORED_T442,09:22:00,09:22:30,76_SUMMIT,4,0,0,1
76_RESTORED_T443,09:30:00,09:30:30,76_DT_LG,0,0,0,1
76_RESTORED_T443,09:35:30,09:36:00,76_OLD_SANTA_CRUZ,1,0,0,1
76_RESTORED_T443,09:41:00,09:41:30,76_LEXINGTON,2,0,0,1
76_RESTORED_T443,09:46:30,09:47:00,76_REDWOOD_EST,3,0,0,1
76_RESTORED_T443,09:52:00,09:52:30,76_SUMMIT,4,0,0,1
76_RESTORED_T444,10:00:00,10:00:30,76_DT_LG,0,0,0,1
76_RESTORED_T444,10:05:30,10:06:00,76_OLD_SANTA_CRUZ,1,0,0,1
76_RESTORED_T444,10:11:00,10:11:30,76_LEXINGTON,2,0,0,1
76_RESTORED_T444,10:16:30,10:17:00,76_REDWOOD_EST,3,0,0,1
76_RESTORED_T444,10:22:00,10:22:30,76_SUMMIT,4,0,0,1
76_RESTORED_T445,10:30:00,10:30:30,76_DT_LG,0,0,0,1
76_RESTORED_T445,10:35:30,10:36:00,76_OLD_SANTA_CRUZ,1,0,0,1
76_RESTORED_T445,10:41:00,10:41:30,76_LEXINGTON,2,0,0,1
76_RESTORED_T445,10:46:30,10:47:00,76_REDWOOD_EST,3,0,0,1
76_RESTORED_T445,10:52:00,10:52:30,76_SUMMIT,4,0,0,1
76_RESTORED_T446,11:00:00,11:00:30,76_DT_LG,0,0,0,1
76_RESTORED_T446,11:05:30,11:06:00,76_OLD_SANTA_CRUZ,1,0,0,1
76_RESTORED_T446,11:11:00,11:11:30,76_LEXINGTON,2,0,0,1
76_RESTORED_T446,11:16:30,11:17:00,76_REDWOOD_EST,3,0,0,1
76_RESTORED_T446,11:22:00,11:22:30,76_SUMMIT,4,0,0,1
76_RESTORED_T447,11:30:00,11:30:30,76_DT_LG,0,0,0,1
76_RESTORED_T447,11:35:30,11:36:00,76_OLD_SANTA_CRUZ,1,0,0,1
76_RESTORED_T447,11:41:00,11:41:30,76_LEXINGTON,2,0,0,1
76_RESTORED_T447,11:46:30,11:47:00,76_REDWOOD_EST,3,0,0,1
76_RESTORED_T447,11:52:00,11:52:30,76_SUMMIT,4,0,0,1
76_RESTORED_T448,12:00:00,12:00:30,76_DT_LG,0,0,0,1
76_RESTORED_T448,12:05:30,12:06:00,76_OLD_SANTA_CRUZ,1,0,0,1
76_RESTORED_T448,12:11:00,12:11:30,76_LEXINGTON,2,0,0,1
76_RESTORED_T448,12:16:30,12:17:00,76_REDWOOD_EST,3,0,0,1
76_RESTORED_T448,12:22:00,12:22:30,76_SUMMIT,4,0,0,1
76_RESTORED_T449,12:30:00,12:30:30,76_DT_LG,0,0,0,1
76_RESTORED_T449,12:35:30,12:36:00,76_OLD_SANTA_CRUZ,1,0,0,1
76_RESTORED_T449,12:41:00,12:41:30,76_LEXINGTON,2,0,0,1
76_RESTORED_T449,12:46:30,12:47:00,76_REDWOOD_EST,3,0,0,1
76_RESTORED_T449,12:52:00,12:52:30,76_SUMMIT,4,0,0,1
76_RESTORED_T450,13:00:00,13:00:30,76_DT_LG,0,0,0,1
76_RESTORED_T450,13:05:30,13:06:00,76_OLD_SANTA_CRUZ,1,0,0,1
76_RESTORED_T450,13:11:00,13:11:30,76_LEXINGTON,2,0,0,1
76_RESTORED_T450,13:16:30,13:17:00,76_REDWOOD_EST,3,0,0,1
76_RESTORED_T450,13:22:00,13:22:30,76_SUMMIT,4,0,0,1
76_RESTORED_T451,13:30:00,13:30:30,76_DT_LG,0,0,0,1
76_RESTORED_T451,13:35:30,13:36:00,76_OLD_SANTA_CRUZ,1,0,0,1
76_RESTORED_T451,13:41:00,13:41:30,76_LEXINGTON,2,0,0,1
76_RESTORED_T451,13:46:30,13:47:00,76_REDWOOD_EST,3,0,0,1
76_RESTORED_T451,13:52:00,13:52:30,76_SUMMIT,4,0,0,1
76_RESTORED_T452,14:00:00,14:00:30,76_DT_LG,0,0,0,1
76_RESTORED_T452,14:05:30,14:06:00,76_OLD_SANTA_CRUZ,1,0,0,1
76_RESTORED_T452,14:11:00,14:11:30,76_LEXINGTON,2,0,0,1
76_RESTORED_T452,14:16:30,14:17:00,76_REDWOOD_EST,3,0,0,1
76_RESTORED_T452,14:22:00,14:22:30,76_SUMMIT,4,0,0,1
76_RESTORED_T453,14:30:00,14:30:30,76_DT_LG,0,0,0,1
76_RESTORED_T453,14:35:30,14:36:00,76_OLD_SANTA_CRUZ,1,0,0,1
76_RESTORED_T453,14:41:00,14:41:30,76_LEXINGTON,2,0,0,1
76_RESTORED_T453,14:46:30,14:47:00,76_REDWOOD_EST,3,0,0,1
76_RESTORED_T453,14:52:00,14:52:30,76_SUMMIT,4,0,0,1
76_RESTORED_T454,14:45:00,14:45:30,76_DT_LG,0,0,0,1
76_RESTORED_T454,14:50:30,14:51:00,76_OLD_SANTA_CRUZ,1,0,0,1
76_RESTORED_T454,14:56:00,14:56:30,76_LEXINGTON,2,0,0,1
76_RESTORED_T454,15:01:30,15:02:00,76_REDWOOD_EST,3,0,0,1
76_RESTORED_T454,15:07:00,15:07:30,76_SUMMIT,4,0,0,1
76_RESTORED_T455,15:00:00,15:00:30,76_DT_LG,0,0,0,1
76_RESTORED_T455,15:05:30,15:06:00,76_OLD_SANTA_CRUZ,1,0,0,1
76_RESTORED_T455,15:11:00,15:11:30,76_LEXINGTON,2,0,0,1
76_RESTORED_T455,15:16:30,15:17:00,76_REDWOOD_EST,3,0,0,1
76_RESTORED_T455,15:22:00,15:22:30,76_SUMMIT,4,0,0,1
76_RESTORED_T456,15:15:00,15:15:30,76_DT_LG,0,0,0,1
76_RESTORED_T456,15:20:30,15:21:00,76_OLD_SANTA_CRUZ,1,0,0,1
76_RESTORED_T456,15:26:00,15:26:30,76_LEXINGTON,2,0,0,1
76_RESTORED_T456,15:31:30,15:32:00,76_REDWOOD_EST,3,0,0,1
76_RESTORED_T456,15:37:00,15:37:30,76_SUMMIT,4,0,0,1
76_RESTORED_T457,15:30:00,15:30:30,76_DT_LG,0,0,0,1
76_RESTORED_T457,15:35:30,15:36:00,76_OLD_SANTA_CRUZ,1,0,0,1
76_RESTORED_T457,15:41:00,15:41:30,76_LEXINGTON,2,0,0,1
76_RESTORED_T457,15:46:30,15:47:00,76_REDWOOD_EST,3,0,0,1
76_RESTORED_T457,15:52:00,15:52:30,76_SUMMIT,4,0,0,1
76_RESTORED_T458,15:45:00,15:45:30,76_DT_LG,0,0,0,1
76_RESTORED_T458,15:50:30,15:51:00,76_OLD_SANTA_CRUZ,1,0,0,1
76_RESTORED_T458,15:56:00,15:56:30,76_LEXINGTON,2,0,0,1
76_RESTORED_T458,16:01:30,16:02:00,76_REDWOOD_EST,3,0,0,1
76_RESTORED_T458,16:07:00,16:07:30,76_SUMMIT,4,0,0,1
76_RESTORED_T459,16:00:00,16:00:30,76_DT_LG,0,0,0,1
76_RESTORED_T459,16:05:30,16:06:00,76_OLD_SANTA_CRUZ,1,0,0,1
76_RESTORED_T459,16:11:00,16:11:30,76_LEXINGTON,2,0,0,1
76_RESTORED_T459,16:16:30,16:17:00,76_REDWOOD_EST,3,0,0,1
76_RESTORED_T459,16:22:00,16:22:30,76_SUMMIT,4,0,0,1
76_RESTORED_T460,16:15:00,16:15:30,76_DT_LG,0,0,0,1
76_RESTORED_T460,16:20:30,16:21:00,76_OLD_SANTA_CRUZ,1,0,0,1
76_RESTORED_T460,16:26:00,16:26:30,76_LEXINGTON,2,0,0,1
76_RESTORED_T460,16:31:30,16:32:00,76_REDWOOD_EST,3,0,0,1
76_RESTORED_T460,16:37:00,16:37:30,76_SUMMIT,4,0,0,1
76_RESTORED_T461,16:30:00,16:30:30,76_DT_LG,0,0,0,1
76_RESTORED_T461,16:35:30,16:36:00,76_OLD_SANTA_CRUZ,1,0,0,1
76_RESTORED_T461,16:41:00,16:41:30,76_LEXINGTON,2,0,0,1
76_RESTORED_T461,16:46:30,16:47:00,76_REDWOOD_EST,3,0,0,1
76_RESTORED_T461,16:52:00,16:52:30,76_SUMMIT,4,0,0,1
76_RESTORED_T462,16:45:00,16:45:30,76_DT_LG,0,0,0,1
76_RESTORED_T462,16:50:30,16:51:00,76_OLD_SANTA_CRUZ,1,0,0,1
76_RESTORED_T462,16:56:00,16:56:30,76_LEXINGTON,2,0,0,1
76_RESTORED_T462,17:01:30,17:02:00,76_REDWOOD_EST,3,0,0,1
76_RESTORED_T462,17:07:00,17:07:30,76_SUMMIT,4,0,0,1
76_RESTORED_T463,17:00:00,17:00:30,76_DT_LG,0,0,0,1
